question_id,model,graph_image,file_name,number_of_nodes,question_level,visualisation_type,adaptation,question,device,ckpt,input_image,output_dir,saliency_npy,scanpath_npy,status,error,saliency_mean,saliency_std,saliency_max,saliency_min,saliency_skewness,saliency_kurtosis,saliency_entropy,saliency_center_bias,saliency_spread,fixation_count,fixation_duration_mean,fixation_duration_std,scanpath_length,scanpath_complexity,mean_saccade_mag,cognitive_load,info_processing_idx
21,clipgaze,samples/6 node/6_nodes_S00137/no_caption/nodes_shape_tlp.png,nodes_shape_tlp.png,6,2,shape_nodes,semi_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00137/no_caption/nodes_shape_tlp.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q21_nodes_shape_tlp,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q21_nodes_shape_tlp/nodes_shape_tlp_clipgaze_text_version_1/nodes_shape_tlp_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q21_nodes_shape_tlp/nodes_shape_tlp_clipgaze_text_version_1/nodes_shape_tlp_clipgaze_text_version_1_scanpath.npy,ok,,0.027525442498545178,0.1121670343368352,0.9999999899666991,0.0,5.068495170226091,27.356482921473965,17.992847829863027,0.19749689972495046,207.92397730241697,5,192.7473114013672,27.966044588241367,119.20606386508672,1.0165457272762433,29.80151596627168,195.93645584904334,0.00020331367070398185
22,clipgaze,samples/6 node/6_nodes_S00140/no_caption/nodes_color_type.png,nodes_color_type.png,6,2,color_nodes,semi_adapted,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00140/no_caption/nodes_color_type.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q22_nodes_color_type,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q22_nodes_color_type/nodes_color_type_clipgaze_text_version_1/nodes_color_type_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q22_nodes_color_type/nodes_color_type_clipgaze_text_version_1/nodes_color_type_clipgaze_text_version_1_scanpath.npy,ok,,0.04702249665042306,0.14943739910763634,0.9999999892040932,0.0,3.7406244372527264,13.946742734793155,18.60202640930807,0.24698128806837816,252.003127362528,6,190.51065826416016,23.74553844586077,249.3640604140426,3.1216069313953505,49.87281208280852,594.6993913420932,0.0004694327863266245
23,clipgaze,samples/6 node/6_nodes_S00143/no_caption/nodes_size_value.png,nodes_size_value.png,6,2,size_nodes,semi_adapted,Count the number of MALWARE nodes with high connection counts (node size 7-10),cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00143/no_caption/nodes_size_value.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q23_nodes_size_value,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q23_nodes_size_value/nodes_size_value_clipgaze_text_version_1/nodes_size_value_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q23_nodes_size_value/nodes_size_value_clipgaze_text_version_1/nodes_size_value_clipgaze_text_version_1_scanpath.npy,ok,,0.027466604202095464,0.10507673685192853,0.9999999899373718,0.0,5.039328348392008,28.737759949038157,18.188316073937226,0.2477566762011785,235.2419333948948,6,206.15841674804688,23.61528533042558,143.93412504357605,1.2437994999249287,28.78682500871521,256.41973565653575,0.00023731696860814462
24,clipgaze,samples/6 node/6_nodes_S00146/no_caption/edge_width_connection_number.png,edge_width_connection_number.png,6,2,edge_width,semi_adapted,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00146/no_caption/edge_width_connection_number.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q24_edge_width_connection_number,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q24_edge_width_connection_number/edge_width_connection_number_clipgaze_text_version_1/edge_width_connection_number_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q24_edge_width_connection_number/edge_width_connection_number_clipgaze_text_version_1/edge_width_connection_number_clipgaze_text_version_1_scanpath.npy,ok,,0.024579351022644254,0.10203350581780309,0.9999999899373965,0.0,5.5031101061208405,33.992901888155515,17.988927481808194,0.1733850656231306,206.40390486696742,5,174.3516845703125,32.80405179419125,124.2138800473108,1.037664484020592,31.0534700118277,180.91855080777432,0.00022790151690908582
25,clipgaze,samples/12 node/12_nodes_S00003/no_caption/non_adapted.png,non_adapted.png,12,1,non_adapted,non_adapted,How many CYBER OBSERVABLE nodes are in the graph?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00003/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q25_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q25_non_adapted/non_adapted_clipgaze_text_version_1/non_adapted_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q25_non_adapted/non_adapted_clipgaze_text_version_1/non_adapted_clipgaze_text_version_1_scanpath.npy,ok,,0.03280129908016783,0.12604432544500926,0.9999999896678959,0.0,4.813207273992153,24.535466039464836,18.155413709474324,0.20959722165127478,233.6599386688379,3,202.10919189453125,31.296954424296047,125.31830700021963,1.0131928752847708,62.65915350010982,204.7755932571016,0.0005205792497415776
26,clipgaze,samples/12 node/12_nodes_S00006/no_caption/non_adapted.png,non_adapted.png,12,1,non_adapted,non_adapted,How many nodes have TLP:GREEN?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00006/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q26_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q26_non_adapted/non_adapted_clipgaze_text_version_1/non_adapted_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q26_non_adapted/non_adapted_clipgaze_text_version_1/non_adapted_clipgaze_text_version_1_scanpath.npy,ok,,0.03790534876206338,0.13593542567743847,0.9999999892888117,0.0,4.481956455151892,20.889371319853357,18.347584227249037,0.251400762905349,274.65528470948163,3,203.04654439290366,31.612262567119807,154.32704804731023,1.0106359558879874,77.16352402365511,205.20613848227484,0.0007788783885746179
27,clipgaze,samples/12 node/12_nodes_S00009/no_caption/non_adapted.png,non_adapted.png,12,1,non_adapted,non_adapted,Count the number of nodes with high connection counts (node size 7-10),cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00009/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q27_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q27_non_adapted/non_adapted_clipgaze_text_version_1/non_adapted_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q27_non_adapted/non_adapted_clipgaze_text_version_1/non_adapted_clipgaze_text_version_1_scanpath.npy,ok,,0.03534319370165379,0.11765792360392008,0.9999999899744595,0.0,4.2353297523591715,19.688613253136367,18.528223148510985,0.2518605229767995,255.88750136292234,5,190.33333435058594,25.86391582946827,180.27339793579677,1.4275492557591336,45.06834948394919,271.7102097983333,0.0004349833706239648
28,clipgaze,samples/12 node/12_nodes_S00012/no_caption/non_adapted.png,non_adapted.png,12,1,non_adapted,non_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00012/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q28_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q28_non_adapted/non_adapted_clipgaze_text_version_1/non_adapted_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q28_non_adapted/non_adapted_clipgaze_text_version_1/non_adapted_clipgaze_text_version_1_scanpath.npy,ok,,0.027647599888567343,0.10982380738853342,0.9999999899719565,0.0,4.977427036764419,26.73859612583394,18.061109787974907,0.17807401812907764,218.15857171773055,5,181.9232604980469,31.603173802532407,121.31219569970656,1.0461384113899699,30.32804892492664,190.31691073231042,0.0002462588140942957
29,clipgaze,samples/12 node/12_nodes_S00015/no_caption/non_adapted.png,non_adapted.png,12,2,non_adapted,non_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00015/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q29_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q29_non_adapted/non_adapted_clipgaze_text_version_1/non_adapted_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q29_non_adapted/non_adapted_clipgaze_text_version_1/non_adapted_clipgaze_text_version_1_scanpath.npy,ok,,0.027450089482552925,0.11129802113475269,0.9999999899680071,0.0,5.063754952904949,27.452760498464595,18.007877922138523,0.1998129225992648,208.87706277791085,5,192.56258544921874,27.802797879816477,120.05698166553861,1.026225890516282,30.014245416384654,197.61271073274216,0.00020835396403971206
30,clipgaze,samples/12 node/12_nodes_S00018/no_caption/non_adapted.png,non_adapted.png,12,2,non_adapted,non_adapted,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00018/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q30_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q30_non_adapted/non_adapted_clipgaze_text_version_1/non_adapted_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q30_non_adapted/non_adapted_clipgaze_text_version_1/non_adapted_clipgaze_text_version_1_scanpath.npy,ok,,0.043592497056033394,0.13993157929373792,0.9999999897497814,0.0,3.8940119623503864,15.611497336604657,18.596124817992624,0.24912874914076658,250.1306704284599,6,191.98436228434244,22.850474308962895,266.5674430141332,3.7205162222082815,53.31348860282664,714.2809342892078,0.0004971616868253711
31,clipgaze,samples/12 node/12_nodes_S00024/no_caption/non_adapted.png,non_adapted.png,12,2,non_adapted,non_adapted,Count the number of MALWARE nodes with high connection counts (node size 7-10),cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00024/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q31_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q31_non_adapted/non_adapted_clipgaze_text_version_1/non_adapted_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q31_non_adapted/non_adapted_clipgaze_text_version_1/non_adapted_clipgaze_text_version_1_scanpath.npy,ok,,0.027259292121406715,0.10637017677098044,0.999999989937996,0.0,5.080913393645927,28.85224653048011,18.130531093717607,0.23753891603815364,225.99612050990433,6,205.93120320638022,24.084919681563342,140.23919864883385,1.237699815834226,28.04783972976677,254.88101228305737,0.00021934218593780037
32,clipgaze,samples/12 node/12_nodes_S00027/no_caption/non_adapted.png,non_adapted.png,12,2,non_adapted,non_adapted,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00027/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q32_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q32_non_adapted/non_adapted_clipgaze_text_version_1/non_adapted_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q32_non_adapted/non_adapted_clipgaze_text_version_1/non_adapted_clipgaze_text_version_1_scanpath.npy,ok,,0.019720974607732096,0.08732646092864907,0.9999999899741696,0.0,6.376930964583552,47.89126706003359,17.88158877278543,0.1525592455590579,206.60668188300644,5,175.10951232910156,32.33839808866686,113.70238006741079,1.00823509929027,28.425595016852697,176.55155654980248,0.0002148009645615563
33,clipgaze,samples/12 node/12_nodes_S00072/no_caption/fully_adapted.png,fully_adapted.png,12,1,fully_adapted,fully_adapted,How many CYBER OBSERVABLE nodes are in the graph?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00072/no_caption/fully_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q33_fully_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q33_fully_adapted/fully_adapted_clipgaze_text_version_1/fully_adapted_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q33_fully_adapted/fully_adapted_clipgaze_text_version_1/fully_adapted_clipgaze_text_version_1_scanpath.npy,ok,,0.028719163250120125,0.112341687061402,0.9999999899037735,0.0,5.121369619956665,28.601940429675217,18.151075176793796,0.2272423737010122,247.37839657761168,3,207.06185404459634,27.340117598651272,132.84721144974566,1.016840273601786,66.42360572487283,210.54883231920044,0.0005856487002633349
34,clipgaze,samples/12 node/12_nodes_S00075/no_caption/fully_adapted.png,fully_adapted.png,12,1,fully_adapted,fully_adapted,How many nodes have TLP:GREEN?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00075/no_caption/fully_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q34_fully_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q34_fully_adapted/fully_adapted_clipgaze_text_version_1/fully_adapted_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q34_fully_adapted/fully_adapted_clipgaze_text_version_1/fully_adapted_clipgaze_text_version_1_scanpath.npy,ok,,0.037896461725480474,0.13605744589065566,0.9999999893124702,0.0,4.479186838741677,20.859396623699105,18.341805279083776,0.24871336591007837,272.20466931523714,3,202.18839518229166,32.760456613513355,154.11882159815872,1.009217516620204,77.05941079907936,204.0520700752968,0.0007796304980454672
35,clipgaze,samples/12 node/12_nodes_S00081/no_caption/fully_adapted.png,fully_adapted.png,12,1,fully_adapted,fully_adapted,Count the number of nodes with high connection counts (node size 7-10),cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00081/no_caption/fully_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q35_fully_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q35_fully_adapted/fully_adapted_clipgaze_text_version_1/fully_adapted_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q35_fully_adapted/fully_adapted_clipgaze_text_version_1/fully_adapted_clipgaze_text_version_1_scanpath.npy,ok,,0.036178591249079316,0.1201646378609918,0.9999999899708698,0.0,4.1621581238639385,18.780154907612243,18.52288149154168,0.2464873059478805,254.84760798026193,5,189.44936828613282,26.439151454974436,174.61803176114643,1.3428019539975153,43.65450794028661,254.39298191821408,0.0004212034658497904
36,clipgaze,samples/12 node/12_nodes_S00084/no_caption/fully_adapted.png,fully_adapted.png,12,1,fully_adapted,fully_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00084/no_caption/fully_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q36_fully_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q36_fully_adapted/fully_adapted_clipgaze_text_version_1/fully_adapted_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q36_fully_adapted/fully_adapted_clipgaze_text_version_1/fully_adapted_clipgaze_text_version_1_scanpath.npy,ok,,0.036123413180985796,0.13458289457377268,0.9999999898820441,0.0,4.451040723837298,20.157432491671468,18.201146818475742,0.21145853518640445,226.0484146227741,5,183.168896484375,30.847543152463782,128.55600886937512,1.0817368625957229,32.13900221734378,198.14054740812855,0.0002581920643707774
37,clipgaze,samples/12 node/12_nodes_S00087/no_caption/fully_adapted.png,fully_adapted.png,12,2,fully_adapted,fully_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00087/no_caption/fully_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q37_fully_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q37_fully_adapted/fully_adapted_clipgaze_text_version_1/fully_adapted_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q37_fully_adapted/fully_adapted_clipgaze_text_version_1/fully_adapted_clipgaze_text_version_1_scanpath.npy,ok,,0.027525140567841923,0.11235572027496267,0.9999999899661706,0.0,5.073288848122703,27.37722135098149,17.988141603088685,0.19657945065808696,207.26751840448023,5,191.93538818359374,28.068840910135417,119.50384820936117,1.017567160911044,29.87596205234029,195.3071480323386,0.0002030772263496908
38,clipgaze,samples/12 node/12_nodes_S00090/no_caption/fully_adapted.png,fully_adapted.png,12,2,fully_adapted,fully_adapted,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00090/no_caption/fully_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q38_fully_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q38_fully_adapted/fully_adapted_clipgaze_text_version_1/fully_adapted_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q38_fully_adapted/fully_adapted_clipgaze_text_version_1/fully_adapted_clipgaze_text_version_1_scanpath.npy,ok,,0.04291194839699285,0.1387475290005482,0.9999999896509344,0.0,3.9165432950983736,15.744810078630763,18.578382329205994,0.25804703062112316,253.31095897998688,6,192.0314737955729,23.251679045025774,252.42658479452615,3.067310315058979,50.48531695890523,589.0201203891388,0.00047713533144458543
39,clipgaze,samples/12 node/12_nodes_S00093/no_caption/fully_adapted.png,fully_adapted.png,12,2,fully_adapted,fully_adapted,Count the number of MALWARE nodes with high connection counts (node size 7-10),cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00093/no_caption/fully_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q39_fully_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q39_fully_adapted/fully_adapted_clipgaze_text_version_1/fully_adapted_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q39_fully_adapted/fully_adapted_clipgaze_text_version_1/fully_adapted_clipgaze_text_version_1_scanpath.npy,ok,,0.027164077257031415,0.10657885009689505,0.9999999899341873,0.0,5.094814574944849,28.937778518625052,18.114882889918164,0.23478630779486806,224.30609117853686,6,205.65253194173178,24.188963664697475,139.52997372129752,1.22060640751704,27.905994744259505,251.02079821018054,0.0002160170192776351
40,clipgaze,samples/12 node/12_nodes_S00096/no_caption/fully_adapted.png,fully_adapted.png,12,2,fully_adapted,fully_adapted,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00096/no_caption/fully_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q40_fully_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q40_fully_adapted/fully_adapted_clipgaze_text_version_1/fully_adapted_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q40_fully_adapted/fully_adapted_clipgaze_text_version_1/fully_adapted_clipgaze_text_version_1_scanpath.npy,ok,,0.024470982076349203,0.10095181967680998,0.9999999899057623,0.0,5.541759529552604,34.81110516282811,18.013704922730955,0.17248228069039706,211.51764072684423,5,174.71094970703126,32.4322522091675,121.17529992449967,1.0277389345499044,30.293824981124917,179.55724530610624,0.0002350638632393806
41,clipgaze,samples/12 node/12_nodes_S00135/no_caption/nodes_shape_tlp.png,nodes_shape_tlp.png,12,1,shape_nodes,semi_adapted,How many CYBER OBSERVABLE nodes are in the graph?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00135/no_caption/nodes_shape_tlp.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q41_nodes_shape_tlp,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q41_nodes_shape_tlp/nodes_shape_tlp_clipgaze_text_version_1/nodes_shape_tlp_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q41_nodes_shape_tlp/nodes_shape_tlp_clipgaze_text_version_1/nodes_shape_tlp_clipgaze_text_version_1_scanpath.npy,ok,,0.02830312016199752,0.11148080285583005,0.999999989920117,0.0,5.142164731795275,28.87577279477029,18.12668660691545,0.2212449068596681,242.51933470971292,3,205.52264404296875,28.234674607410813,129.72166768098046,1.0072038061273714,64.86083384049023,207.00318932543905,0.0005230379001234226
42,clipgaze,samples/12 node/12_nodes_S00138/no_caption/nodes_color_type.png,nodes_color_type.png,12,1,color_nodes,semi_adapted,How many nodes have TLP:GREEN?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00138/no_caption/nodes_color_type.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q42_nodes_color_type,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q42_nodes_color_type/nodes_color_type_clipgaze_text_version_1/nodes_color_type_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q42_nodes_color_type/nodes_color_type_clipgaze_text_version_1/nodes_color_type_clipgaze_text_version_1_scanpath.npy,ok,,0.03778503567403554,0.13697124772613256,0.9999999890674097,0.0,4.564903045425885,21.776604067294087,18.32755026966719,0.25305993231314816,275.06524923113153,3,202.92582194010416,31.56330185056536,155.58739025925405,1.0106648271402077,77.79369512962703,205.08999075337994,0.0007885486414182955
43,clipgaze,samples/12 node/12_nodes_S00141/no_caption/nodes_size_value.png,nodes_size_value.png,12,1,size_nodes,semi_adapted,Count the number of nodes with high connection counts (node size 7-10),cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/priority/clipgaze/CLIPGaze-main/checkpoint/CLIPGaze_TP.pkg,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00141/no_caption/nodes_size_value.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q43_nodes_size_value,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q43_nodes_size_value/nodes_size_value_clipgaze_text_version_1/nodes_size_value_clipgaze_text_version_1_saliency.npy,/data/gkoutr/synthetic_eye_sphynx/results/high_level/clipgaze/outputs/q43_nodes_size_value/nodes_size_value_clipgaze_text_version_1/nodes_size_value_clipgaze_text_version_1_scanpath.npy,ok,,0.03595870197853297,0.11989415522427363,0.999999989969474,0.0,4.189337874041921,19.04397431140868,18.51575587040355,0.2479721225289947,253.6066760818611,5,190.51219482421874,26.00075838448481,171.5979742110948,1.348918520670291,42.8994935527737,256.9854280119354,0.0004077319688689062
