kind,source,feature,outcome,n,spearman_r,p_raw,mean_non,mean_semi,mean_full,human_non,human_semi,human_full
adaptation_mean_alignment_n3,clipgaze,fixation_count,rt_median,3,,,4.75,4.625,4.75,10.243326821881013,8.681941559374497,7.368686253122894
adaptation_mean_alignment_n3,clipgaze,fixation_count,accuracy,3,,,4.75,4.625,4.75,0.7115384615384616,0.7788461538461539,0.7980769230769231
adaptation_mean_alignment_n3,clipgaze,fixation_count,response_rate,3,,,4.75,4.625,4.75,0.8798076923076923,0.9423076923076923,0.9615384615384616
adaptation_mean_alignment_n3,clipgaze,fixation_count,isc_gfp_isc,3,,,4.75,4.625,4.75,0.4006554690677107,0.1498955619254896,0.1776212014038031
adaptation_mean_alignment_n3,clipgaze,fixation_count,isc_occ_isc,3,,,4.75,4.625,4.75,0.1716950813275209,0.1325833248342661,0.1007692209982211
adaptation_mean_alignment_n3,clipgaze,fixation_count,isc_eda_isc,3,,,4.75,4.625,4.75,0.415691354370984,0.5159419572157351,0.0057511245123627
adaptation_mean_alignment_n3,clipgaze,fixation_count,isc_ppg_isc,3,,,4.75,4.625,4.75,0.1661802895692382,0.1098140641083113,0.1097468584039811
adaptation_mean_alignment_n3,clipgaze,fixation_count,isc_gx_isc,3,,,4.75,4.625,4.75,0.2288193872323548,0.1932032078067307,-0.0442555653564789
adaptation_mean_alignment_n3,clipgaze,fixation_count,isc_gy_isc,3,,,4.75,4.625,4.75,0.7322652808576668,0.5257116528128835,0.5581004216219316
adaptation_mean_alignment_n3,clipgaze,fixation_count,isc_pupil_isc,3,,,4.75,4.625,4.75,0.5449614079609264,0.5544312299316639,0.6197598900162066
adaptation_mean_alignment_n3,clipgaze,fixation_duration_mean,rt_median,3,,,192.9666546503703,193.104566971461,193.25487219492595,10.243326821881013,8.681941559374497,7.368686253122894
adaptation_mean_alignment_n3,clipgaze,fixation_duration_mean,accuracy,3,,,192.9666546503703,193.104566971461,193.25487219492595,0.7115384615384616,0.7788461538461539,0.7980769230769231
adaptation_mean_alignment_n3,clipgaze,fixation_duration_mean,response_rate,3,,,192.9666546503703,193.104566971461,193.25487219492595,0.8798076923076923,0.9423076923076923,0.9615384615384616
adaptation_mean_alignment_n3,clipgaze,fixation_duration_mean,isc_gfp_isc,3,,,192.9666546503703,193.104566971461,193.25487219492595,0.4006554690677107,0.1498955619254896,0.1776212014038031
adaptation_mean_alignment_n3,clipgaze,fixation_duration_mean,isc_occ_isc,3,,,192.9666546503703,193.104566971461,193.25487219492595,0.1716950813275209,0.1325833248342661,0.1007692209982211
adaptation_mean_alignment_n3,clipgaze,fixation_duration_mean,isc_eda_isc,3,,,192.9666546503703,193.104566971461,193.25487219492595,0.415691354370984,0.5159419572157351,0.0057511245123627
adaptation_mean_alignment_n3,clipgaze,fixation_duration_mean,isc_ppg_isc,3,,,192.9666546503703,193.104566971461,193.25487219492595,0.1661802895692382,0.1098140641083113,0.1097468584039811
adaptation_mean_alignment_n3,clipgaze,fixation_duration_mean,isc_gx_isc,3,,,192.9666546503703,193.104566971461,193.25487219492595,0.2288193872323548,0.1932032078067307,-0.0442555653564789
adaptation_mean_alignment_n3,clipgaze,fixation_duration_mean,isc_gy_isc,3,,,192.9666546503703,193.104566971461,193.25487219492595,0.7322652808576668,0.5257116528128835,0.5581004216219316
adaptation_mean_alignment_n3,clipgaze,fixation_duration_mean,isc_pupil_isc,3,,,192.9666546503703,193.104566971461,193.25487219492595,0.5449614079609264,0.5544312299316639,0.6197598900162066
adaptation_mean_alignment_n3,clipgaze,fixation_duration_std,rt_median,3,,,28.334965061563288,28.499856807838697,28.160345120819184,10.243326821881013,8.681941559374497,7.368686253122894
adaptation_mean_alignment_n3,clipgaze,fixation_duration_std,accuracy,3,,,28.334965061563288,28.499856807838697,28.160345120819184,0.7115384615384616,0.7788461538461539,0.7980769230769231
adaptation_mean_alignment_n3,clipgaze,fixation_duration_std,response_rate,3,,,28.334965061563288,28.499856807838697,28.160345120819184,0.8798076923076923,0.9423076923076923,0.9615384615384616
adaptation_mean_alignment_n3,clipgaze,fixation_duration_std,isc_gfp_isc,3,,,28.334965061563288,28.499856807838697,28.160345120819184,0.4006554690677107,0.1498955619254896,0.1776212014038031
adaptation_mean_alignment_n3,clipgaze,fixation_duration_std,isc_occ_isc,3,,,28.334965061563288,28.499856807838697,28.160345120819184,0.1716950813275209,0.1325833248342661,0.1007692209982211
adaptation_mean_alignment_n3,clipgaze,fixation_duration_std,isc_eda_isc,3,,,28.334965061563288,28.499856807838697,28.160345120819184,0.415691354370984,0.5159419572157351,0.0057511245123627
adaptation_mean_alignment_n3,clipgaze,fixation_duration_std,isc_ppg_isc,3,,,28.334965061563288,28.499856807838697,28.160345120819184,0.1661802895692382,0.1098140641083113,0.1097468584039811
adaptation_mean_alignment_n3,clipgaze,fixation_duration_std,isc_gx_isc,3,,,28.334965061563288,28.499856807838697,28.160345120819184,0.2288193872323548,0.1932032078067307,-0.0442555653564789
adaptation_mean_alignment_n3,clipgaze,fixation_duration_std,isc_gy_isc,3,,,28.334965061563288,28.499856807838697,28.160345120819184,0.7322652808576668,0.5257116528128835,0.5581004216219316
adaptation_mean_alignment_n3,clipgaze,fixation_duration_std,isc_pupil_isc,3,,,28.334965061563288,28.499856807838697,28.160345120819184,0.5449614079609264,0.5544312299316639,0.6197598900162066
adaptation_mean_alignment_n3,clipgaze,scanpath_length,rt_median,3,,,156.09947458275195,151.65796542496997,155.89414934772464,10.243326821881013,8.681941559374497,7.368686253122894
adaptation_mean_alignment_n3,clipgaze,scanpath_length,accuracy,3,,,156.09947458275195,151.65796542496997,155.89414934772464,0.7115384615384616,0.7788461538461539,0.7980769230769231
adaptation_mean_alignment_n3,clipgaze,scanpath_length,response_rate,3,,,156.09947458275195,151.65796542496997,155.89414934772464,0.8798076923076923,0.9423076923076923,0.9615384615384616
