kind,source,feature,outcome,n,spearman_r,p_raw,p_fdr_outcome,sig_raw_0.05,sig_fdr_outcome
stimulus_raw,clipgaze,fixation_duration_std,accuracy,48,0.45145528362161774,0.001278620039290718,0.02109723064829685,True,True
stimulus_raw,clipgaze,fixation_duration_std,response_rate,48,0.30817146622635955,0.03309248041982571,0.5460259269271242,True,False
stimulus_raw,clipgaze,fixation_duration_std,et_n_fixations,48,0.01823683140000232,0.902084834656514,0.9592904864458914,False,False
stimulus_raw,clipgaze,fixation_duration_std,et_mean_fix_dur,48,-0.06849761181068172,0.6436511393785949,0.6851770193385042,False,False
stimulus_raw,clipgaze,fixation_duration_std,et_mean_saccade_mag,48,0.07881024750325662,0.5944143523102982,0.653855787541328,False,False
stimulus_raw,clipgaze,scanpath_length,rt_median,48,-0.13200173686495872,0.3711344890286351,0.6008304777406659,False,False
stimulus_raw,clipgaze,scanpath_length,accuracy,48,-0.08571586886832913,0.562406435866638,0.8215602131387703,False,False
stimulus_raw,clipgaze,scanpath_length,response_rate,48,-0.10068295143819252,0.49593602899795025,0.9034450349824722,False,False
stimulus_raw,clipgaze,scanpath_length,et_n_fixations,48,-0.03195528367701899,0.8292903273577029,0.9436752000966965,False,False
stimulus_raw,clipgaze,scanpath_length,et_mean_fix_dur,48,-0.10095527572731221,0.49476536615358685,0.6851770193385042,False,False
stimulus_raw,clipgaze,scanpath_length,et_mean_saccade_mag,48,0.301237516283109,0.03746844230195063,0.13738428844048564,True,False
stimulus_raw,clipgaze,scanpath_complexity,rt_median,48,0.2883195831524099,0.04688842002326604,0.11902445082829072,True,False
stimulus_raw,clipgaze,scanpath_complexity,accuracy,48,-0.3771498230206482,0.008230526244801506,0.09053578869281657,True,False
stimulus_raw,clipgaze,scanpath_complexity,response_rate,48,-0.2738477327815212,0.05964054226360263,0.656045964899629,False,False
stimulus_raw,clipgaze,scanpath_complexity,et_n_fixations,48,0.03810681188060187,0.7970662073273432,0.9436752000966965,False,False
stimulus_raw,clipgaze,scanpath_complexity,et_mean_fix_dur,48,-0.007707338254450717,0.9585357200882875,0.9585357200882875,False,False
stimulus_raw,clipgaze,scanpath_complexity,et_mean_saccade_mag,48,-0.13352149370386454,0.36560319349011683,0.5027043910489106,False,False
stimulus_raw,clipgaze,mean_saccade_mag,rt_median,48,-0.4325879287885367,0.0021353861143185234,0.01761693544312782,True,True
stimulus_raw,clipgaze,mean_saccade_mag,accuracy,48,0.35162799196853467,0.014255552256212708,0.11425282571408142,True,False
stimulus_raw,clipgaze,mean_saccade_mag,response_rate,48,0.2143532614771347,0.14346662394929563,0.7890973461465266,False,False
stimulus_raw,clipgaze,mean_saccade_mag,et_n_fixations,48,0.05688802630746993,0.7009385100176081,0.9436752000966965,False,False
stimulus_raw,clipgaze,mean_saccade_mag,et_mean_fix_dur,48,-0.16337386018237082,0.2672033724490424,0.4898728494899111,False,False
stimulus_raw,clipgaze,mean_saccade_mag,et_mean_saccade_mag,48,0.2910334346504559,0.04476431277523335,0.13902316883106838,True,False
